SOURCE_ID,dist05,dist16,dist50,dist84,dist95,av05,av16,av50,av84,av95,mass16,mass50,mass84,teff16,teff50,teff84,logg16,logg50,logg84,fidelity,sh_photoflag,sh_outflag
138757714591383296,0.47877502,0.4901129,0.51952785,0.54733175,0.5648197,0.6491561,0.69175637,0.7924342,0.9411616,0.94352007,0.4913064,0.50119853,0.55,3768.003,3843.262,3870.7117,4.7099867,4.746505,4.76,1,GBPRPgrizy/JHKs,0000
138762048213738368,1.4613312,1.4883344,1.8939714,2.6581335,4.021988,0.52410984,0.54831314,0.62081444,0.786106,0.87171125,0.9188292,1.0615652,1.0980312,5844.88,5942.793,6186.281,3.696,3.801534,4.013432,0.40673828,GBPRPgzy/JHKsW1W2,0000
138764208581958016,1.9270076,1.9270076,2.636535,4.3448167,5.654193,0.35999772,0.4771338,0.6690711,0.79676735,0.9422588,0.6557995,0.7325364,0.8938361,5132.129,5361.291,5653.472,4.456763,4.5953507,4.6494136,0.95751953,GBPRPgrizy/JW1W2,0000
138764552179352192,0.9039661,0.90749335,1.0715706,1.2049792,1.2549949,0.2683142,0.44987696,0.49584824,0.7557784,0.7611941,0.55,0.6436547,0.7,4210.2363,4292.3726,4483.765,4.6419067,4.66437,4.707699,0.99853516,GBPRPgrizy/JHKs,0000
138764728273838080,0.76006055,0.7693498,0.80453974,0.8405997,0.870626,0.5220111,0.67088753,0.79272825,0.83483493,0.96038246,0.9612097,1.0098531,1.1171243,6097.0034,6276.7065,6391.865,4.257638,4.3135185,4.3832235,1,GBPRPgy/JHKsW1W2,0000
138764998855945088,1.2560136,1.2949914,1.3838489,1.4004229,1.5864099,0.3800697,0.5139307,0.71065617,0.7140231,0.95500934,0.7143529,0.7428563,0.75,4828.8784,4990.7036,5023.736,4.5824785,4.5844965,4.6214204,0.96484375,GBPRPgrizy/JHKsW1W2,0000
138765690345997952,1.1908884,1.23926,1.2633226,1.3391793,1.4476554,0.54638726,0.57199436,0.7473442,0.8345605,0.88984674,1.0347394,1.1300529,1.2145623,5943.4263,6164.2534,6331.083,4.0850205,4.1759143,4.2382364,1,GBPRPgzy/JHKsW1W2,0000
138766476324710912,3.1278474,3.3244019,3.8655946,4.472409,6.0137587,0.43415734,0.45793402,0.5784552,0.81434816,0.9094785,0.7776478,0.87222505,0.90533626,5672.673,5770.214,6190.783,4.3786235,4.4176,4.5298643,0.9970703,GBPRPgrizy/JW1,0000
138766549339457792,0.3726103,0.39505196,0.43019664,0.4876541,0.52215385,0.52123255,0.62521744,0.92723316,0.96271473,0.9679207,0.7821217,0.849,0.89835215,5375.4385,5706.0635,5734.5586,4.510741,4.5908346,4.603227,0.23510742,GBPRPgy/JHKsW1W2,0000
138800011429443200,0.89085245,0.89862025,0.9234449,0.95821476,0.96195936,0.43069482,0.4453353,0.51398706,0.77515584,0.8290135,0.7,0.7417072,0.75,4462.091,4518.8794,4641.4785,4.626434,4.637,4.6460176,1,GBPRPgrizy/JHKsW1W2,0001
138826537146691584,1.0651824,1.1993686,1.205973,1.2078394,1.2761714,0.6676223,1.1611985,1.5382044,1.5614842,1.5722522,0.7193191,0.7229449,0.7453122,4813.619,5128.9243,5162.9604,4.590716,4.593424,4.615639,0.99609375,GBPRPgrizy/JHKsW1W2,0000
138827434796214016,0.9444567,0.9584856,0.98663545,1.0297228,1.0562918,0.81168705,0.8966113,0.98277056,1.0820825,1.1732677,0.9914599,1.0587412,1.1428801,5900.9385,5985.43,6166.7666,4.236018,4.284695,4.325143,1,GBPRPgzy/JHKsW1W2,0000
138828225070379264,1.6059562,1.7278899,1.734621,2.1022727,2.1658902,0.5935298,0.69472694,0.8470634,0.9303645,1.1836487,1.1700691,1.249,1.2499741,5928.119,6169.91,6249.1484,4.0235205,4.2075725,4.211391,1,GBPRPgrizy/JHKsW1W2,0000
138828530011270912,0.29583067,0.29589093,0.2966552,0.30131304,0.30156267,0.7157058,0.7232934,0.8476397,1.0135098,1.0794015,1.0985752,1.145079,1.3815848,4675.742,4803.685,4888.7744,3.0716922,3.083216,3.1683466,1,GBPRPJHKsW1W2,0000
138830488516728192,1.8404727,2.0130644,2.6512349,3.541306,3.946329,0.93666106,1.071498,1.2508104,1.3900772,1.43307,0.9099215,0.9952655,1.0968593,5429.1133,5712.018,5878.304,4.2141933,4.3796625,4.536442,0.9970703,GBPRPgrizy/JHKsW1W2,0000
138830973849253888,1.6683658,1.8662354,2.2819426,2.8943026,3.5280132,0.66576344,0.74455583,0.93894887,1.1407179,1.3010098,0.7271925,0.8908426,0.99603784,5287.123,5607.5093,5832.389,4.443939,4.534419,4.5967755,0.99853516,GBPRPgrizy/,0000
138831248727157376,0.61881906,0.6348469,0.6623809,0.67896986,0.6914634,0.3894833,0.5468879,0.68870956,1.088349,1.3947579,1.0816102,1.1991699,1.5126024,5100.585,5250.246,5738.8887,3.4737477,3.4984853,3.6814632,1,GBPRPJHKs,0000
138831523605058560,2.1025527,2.137499,2.3507626,2.9454715,3.6007183,0.57061857,0.59489465,0.80091846,0.8560569,0.96667343,0.8913659,0.99940044,1.1973721,5751.703,6017.4126,6122.9526,4.056635,4.169077,4.2760544,0.9995117,GBPRPgrizy/JHKsW1W2,0000
138833104153015936,1.7410508,1.7885695,1.8727425,2.0170326,2.1597748,0.7280026,0.8115002,0.91831136,1.1102262,1.2203115,0.891,1.0320802,1.0571773,5217.043,5348.106,5496.9316,3.7245133,3.7443442,3.7960453,1,GBPRPgrizy/JHKs,0000
138833997506225280,2.9269118,3.1023858,6.257819,8.316608,8.4508,0.6348309,0.6430975,0.8508459,1.2619798,1.4633852,0.7330212,0.7955949,1.278739,5250.8066,5416.1772,5978.1294,2.4474099,2.689647,3.5252535,0.7504883,GBPRPgrizy/JHKsW1W2,0000
138837467839786752,0.60672843,0.6210075,0.6379201,0.6413897,0.6466178,0.59028596,0.6913649,0.8144395,0.9034374,0.96430165,0.9323001,1.0467988,1.117238,5855.186,5979.0127,6140.2295,4.268844,4.3172417,4.3550496,1,GBPRPy/JHKsW1W2,0000
138839288906368384,0.3808017,0.4134791,0.56765395,0.7245944,0.7325221,0.26555097,0.2820314,0.3317508,0.4756265,0.6756765,1.1425813,1.5157028,1.5477699,6563.839,6649.9663,6971.8145,3.7146912,3.9231393,4.1361566,0.32592773,GBPRPJHKsW1W2,0000
138840663295382144,3.1766765,3.647761,4.2486506,5.316269,6.5514474,0.33963534,0.39221597,0.47971532,0.6919002,0.739647,0.75295746,0.84066683,0.9104553,5821.1553,6010.2095,6283.6567,4.1995254,4.3668375,4.4435816,0.9897461,GBPRPgrizy/JW1,0000
138840766374595968,1.3458511,1.3835734,1.4517816,1.5785024,1.5956466,0.379435,0.44141805,0.4817755,0.6147404,0.6993094,0.8806732,0.94186515,1.0773513,5995.5747,6047.6294,6236.7104,4.2211156,4.2738805,4.3245335,1,GBPRPgrizy/JHKsW1W2,0000
137333026694877824,1.0704494,1.107005,1.1364361,1.1702203,1.1740742,0.300168,0.39611575,0.5105644,0.65620995,0.6654728,0.9119599,1.0715091,1.2004611,5950.7856,6125.9917,6325.523,4.0025935,4.1440654,4.1644154,1,GBPRPgy/JHKsW1W2,0000
137333232853312512,2.2892096,2.411957,2.7173893,3.1944313,3.8648334,0.3057606,0.4003032,0.4408804,0.6214682,0.7053015,0.75384,0.77139765,0.8468464,5351.807,5408.927,5615.4995,4.4647183,4.533763,4.5678635,0.88720703,GBPRPgrizy/JW1W2,0000
137339069713750144,1.8295388,1.9669541,2.9564052,4.400559,8.232319,0.14735886,0.3750368,0.40986195,0.63449347,0.6693241,0.79237086,0.8519128,0.94957864,5757.973,5805.3555,6104.9155,3.659263,4.0201225,4.387528,0.9580078,GBPRPgrizy/JHKs,0000
137340517117810432,1.4736167,1.520572,1.5702883,1.6295197,1.7038558,0.14365196,0.19813643,0.33310696,0.45273378,0.6082382,1.0400435,1.3100262,1.761434,4720.5986,4838.2954,4940.507,2.4067028,2.4708939,2.6405573,1,GBPRPJHKsW1W2,0000
137344983883830912,1.6652802,1.7431917,1.9027765,2.0610127,2.4373548,0.3434476,0.4888457,0.5388006,0.6556531,0.6939849,0.83967096,0.95471317,1.038624,5906.3223,5974.1445,6150.9487,4.267718,4.2794237,4.4207573,1,GBPRPgrizy/JHKsW1W2,0000
137345391907735552,0.7985231,0.799473,0.8177027,0.9346346,1.0185949,0.13684505,0.3936064,0.45471483,0.47774246,0.49108216,0.496,0.5,0.55,3960.4055,3964.6057,4024.306,4.7,4.752,4.76076,0.9995117,GBPRPgrizy/J,0000
137349175771803264,2.0990345,2.3128462,3.4019687,4.2188625,4.24496,0.37801254,0.43896776,0.46285927,0.60053635,0.64757735,0.8097165,0.93209815,0.9437137,5779.133,5864.109,6113.0845,4.0225115,4.186119,4.495643,1,GBPRPgrizy/JHKsW1W2,0000
137349588088660224,0.67643064,0.6945567,0.71270263,0.75425977,0.76294976,0.37350416,0.4409067,0.641458,0.7403006,0.80523515,0.81680536,0.853356,0.9288782,5273.0015,5482.7563,5582.7153,4.4938445,4.5307026,4.548708,1,GBPRPgrzy/JHKsW1W2,0000
137350344002904960,0.50390637,0.5058593,0.5138837,0.6030369,0.670379,0.116368145,0.21329273,0.3160546,0.43469128,0.56588703,0.388,0.4,0.45,3707.6545,3746.7048,3835.7568,4.7995253,4.8663745,4.8888016,0.9995117,GBPRPgrizy/JHKsW1W2,0000
137351817176742912,1.3155578,1.3891546,1.4167296,1.5141762,1.5736473,0.26242563,0.33472133,0.35770792,0.5224138,0.6372153,0.975,0.99146193,1.2644163,4992.1016,5016.4907,5172.5947,3.5521548,3.555,3.7202086,1,GBPRPgy/JHKsW1W2,0000
137352543026158592,0.28415135,0.28454062,0.28578466,0.2876711,0.2882814,0.27210486,0.27455744,0.28213808,0.30044824,0.3064723,0.442,0.44224444,0.44792566,3623.7988,3625.3806,3635.781,4.8122478,4.8129582,4.8196826,1,GBPRPgrizy/JHKsW1W2,1001
137354016200058368,2.0397234,2.164349,3.4230366,3.614996,4.1940093,0.2775605,0.3034046,0.51971006,0.61553186,0.64221483,0.8553749,0.8892205,0.92370015,5677.3,5904.374,6023.2183,3.9831297,4.0351915,4.4180293,0.9995117,GBPRPgrizy/JHKs,0000
137354192293668864,2.4294643,2.6168542,3.2502131,4.068067,4.6451554,0.40821752,0.43470773,0.51082826,0.5654379,0.67116606,0.816945,0.9319559,1.0341548,5782.7505,5904.7026,5971.015,4.1823335,4.373405,4.4757266,0.9995117,GBPRPgrizy/JW1W2,0000
137354604610534784,1.7156595,1.7214729,1.7602992,1.9137497,1.927763,0.62280744,0.62300026,0.75531584,0.9352171,0.9412493,0.7298959,0.74488866,0.8459651,4901.875,4991.266,5201.478,4.583911,4.593,4.593575,1,GBPRPgrizy/JHKsW1W2,0001
137354840833784960,2.336935,2.4871795,2.6783123,3.1083145,3.989811,0.2160949,0.3421519,0.4705116,0.5622116,0.61723965,0.847912,0.9167244,1.051363,5706.08,5918.786,6058.1924,4.3237276,4.433243,4.4693403,1,GBPRPgrizy/JHKsW1W2,0000
137355360524771328,1.7789226,1.8309451,2.4968426,2.5613608,2.59141,0.30212766,0.38781476,0.9222303,0.9987211,0.9987211,0.69680923,0.7948074,0.7978805,5036.1655,5707.124,5718.7354,4.468715,4.4935193,4.651213,0.9741211,GBPRPgrizy/JW1W2,0000
137358448606338560,1.5191725,1.591041,1.8281602,2.1152077,2.1941009,0.39447078,0.407557,0.53497356,0.5654431,0.8551883,0.65212417,0.78234917,0.84845555,4853.162,4994.1665,5074.103,4.5482965,4.589015,4.6326737,1,GBPRPgrizy/JHKs,0000
138762426171365376,1.910316,2.1963744,2.5259278,2.845697,4.190611,0.3168435,0.38061985,0.61414075,0.6777326,0.8146603,0.7828444,0.8466679,0.9531216,5419.0864,5669.9824,5778.4644,4.4173083,4.4895153,4.5831933,0.97753906,GBPRPgrizy/JHKsW1W2,0000
138763658826143488,2.3637507,2.5949106,3.6573505,5.305899,26.004501,0.3607223,0.4630726,0.5801867,0.7287247,0.80450195,0.72624147,0.8229875,0.95579946,5730.2847,5993.85,6254.9224,4.031089,4.4198756,4.55033,0.9951172,GBPRPgrizy/JW1W2,0000
138764002423522816,2.0537128,2.223323,2.5783873,2.8799424,3.1963966,0.49262166,0.5590986,0.6170939,0.7340021,0.79408467,0.80133945,0.8895033,0.9318575,5582.312,5622.512,5771.755,4.401014,4.4473543,4.5574365,0.99609375,GBPRPgrizy/JHKs,0000
138764247237003648,2.7897508,3.141364,3.5670457,4.379638,4.5320907,0.45195806,0.5865236,0.700964,0.8813301,0.889266,0.8743466,1.1887999,1.9079742,4859.1445,4992.076,5163.2974,2.399867,2.7156658,2.893063,1,GBPRPgy/JHKsW1W2,0000
138764865712282624,1.1809472,1.3500808,1.3533897,1.4369463,1.5911819,0.5424399,0.5922513,0.59293723,0.62048364,0.6885461,0.7536153,0.7655131,0.84918535,5265.0522,5267.531,5291.7583,4.5416937,4.557,4.5709386,1,GBPRPgrizy/JHKsW1W2,0001
138766205742076800,1.7028744,1.7577442,2.133106,2.3769245,2.395396,0.41136903,0.51539344,0.6069837,0.662148,0.7901041,0.94428873,1.179898,1.3145235,5701.6426,5804.859,5930.2544,3.834523,3.8477108,4.0384107,0.99902344,GBPRPgrzy/JHKsW1W2,0000
138766613763665536,2.5230737,2.640789,2.9093332,3.5212111,4.077459,0.4392085,0.5407963,0.6524783,0.80237746,1.0607553,0.8425188,0.93175,1.0024236,5298.866,5455.0356,5684.939,4.399403,4.4968767,4.5358334,0.984375,GBPRPgrizy/JHKsW1W2,0000
138802008589646080,4.6891594,5.559547,6.1096964,7.6482234,7.9607277,0.29531226,0.5887557,0.6220682,0.6386731,0.7164237,0.7869812,0.8092385,0.88557804,6470.52,6571.5957,6603.339,4.0877824,4.2920976,4.295513,0.9902344,GBPRPgrizy/,0000
138824269404022400,2.0674515,2.2458808,2.3967633,3.2040987,3.6492698,0.9969117,1.1130778,1.3185494,1.551426,1.6171976,0.84263057,0.96839637,1.0416013,5367.1455,5619.467,5916.786,4.268599,4.489645,4.521044,0.9980469,GBPRPgrizy/JHKsW1W2,0000
138824853519497088,0.40262443,0.45014736,0.4509742,0.5140907,0.5256892,0.7693527,0.7864212,0.96671253,1.1026161,1.1026827,0.48315024,0.491,0.55,3703.3948,3719.6323,3771.0566,4.711052,4.7594013,4.76,1,GBPRPgrizy/JHKsW1W2,0000
138829492084285056,0.534535,0.5906354,0.6342473,0.64235926,0.71702516,0.74296933,0.9127911,0.9776751,1.0298523,1.1001123,0.5998559,0.6477117,0.64985037,3791.7776,3890.7742,3892.956,4.65,4.6512713,4.666,0.011154175,GBPRPgrizy/JHKsW1W2,0001
138830183575281024,1.8361169,1.9855238,2.2987306,2.9184666,3.3414876,1.3426554,1.415541,1.6109452,1.7673018,1.9387183,1.078,1.2432976,1.4459069,5769.2803,6012.5986,6301.3154,4.0027676,4.035775,4.211387,0.9970703,GBPRPgrizy/JHKsW1W2,0000
138830492812920320,0.8658649,0.8676064,0.8738377,0.9633654,1.0354664,0.6122545,0.6155271,0.63433415,0.93307906,1.1169819,0.776,0.7789492,0.85,4947.2305,4958.9395,5222.6646,4.585209,4.597,4.6043677,1,GBPRPgrizy/JHKsW1W2,0001
138832893698515968,0.59668696,0.61820793,0.63629013,0.7238658,0.7389112,0.43478525,0.43930086,0.47367686,0.55397445,0.59535396,0.54059017,0.55,0.601,3698.6377,3709.6282,3733.6677,4.663751,4.711487,4.723849,1,GBPRPgrizy/JHKsW1W2,1001
138834302447718528,1.0063319,1.0840509,1.2102216,1.2851827,1.2938763,0.56423926,0.7204254,1.0945804,1.2151817,1.2181311,0.75,0.799,0.849,4762.4487,5073.3643,5208.476,4.5574136,4.5826726,4.628637,1,GBPRPgrizy/JHKsW1W2,0000
138834650341258112,0.88515353,0.9155661,0.9876075,1.050576,1.0626388,0.9964297,1.0620644,1.1798433,1.2731415,1.3937927,0.8445518,0.92394453,1.0113184,5790.6416,5902.932,6083.2964,4.3621893,4.4673314,4.4977784,1,GBPRPgrizy/JHKsW1W2,0000
138835990371039488,1.1017605,1.106048,1.1451131,1.2495334,1.2660732,0.47565073,0.58709395,0.69127226,0.7875036,0.8528015,0.8326634,0.8785666,0.94586754,5593.7925,5779.474,5868.0986,4.4559813,4.504687,4.5527906,1,GBPRPgrizy/JHKsW1W2,0000
138836437047644160,3.134802,3.170608,3.3816543,6.8846974,7.380791,0.64503497,0.7041956,0.93779284,0.9623815,0.97489697,0.781,0.7822494,0.7845943,5291.144,5537.4883,5569.091,2.7342796,3.3650272,3.405,0.9038086,GBPRPgrizy/JHKsW1W2,1001
138837433480285184,2.0013258,2.1684,2.3242822,2.99509,3.186714,0.6102547,0.6451076,0.7452072,0.92799807,1.0566095,0.978732,1.0382401,1.1148489,5708.3,5858.7593,6080.1694,4.177641,4.364067,4.4218063,0.99658203,GBPRPgrizy/JHKsW1W2,0000
138841895950526592,2.0437987,2.4030766,2.6511316,3.40568,3.6722865,0.30027848,0.38562423,0.43647042,0.63062966,0.7185055,0.9460927,1.0323614,1.1411726,5833.0234,5946.315,6234.9346,4.2083807,4.416093,4.448532,0.9995117,GBPRPgrizy/JHKsW1W2,0000
138842140764166272,2.2930741,2.3675654,2.687505,3.346312,3.752485,0.38816392,0.4234417,0.50596046,0.6407709,0.68934405,0.83500034,0.9063431,1.0597243,5708.6445,5852.5483,6040.591,4.3000755,4.4404364,4.5059447,0.99902344,GBPRPgrizy/JHKsW1W2,0000
138843721312109440,1.5292827,1.7498603,2.0594027,2.3805609,2.5301433,0.5340564,0.6287369,0.7289117,0.9330061,1.0154707,0.86117655,0.94221914,1.0903648,5785.1587,5910.4624,6204.72,4.126678,4.2401834,4.4213586,1,GBPRPgrizy/JHKs,0000
138843957534814976,3.1231127,3.5738735,4.4362235,5.339799,5.425001,0.37852523,0.41914403,0.54317474,0.74541116,0.8481335,0.84468925,0.94158727,1.0733198,5875.291,6002.101,6273.3677,4.1352916,4.3611927,4.46333,0.9633789,GBPRPgrizy/JW1W2,0000
138844305427882240,0.20272641,0.20376028,0.20458877,0.20518224,0.20600854,0.15443426,0.23964885,0.26116413,0.41906902,0.50738096,0.8445578,0.89418906,1.0117674,5964.59,6031.421,6217.744,4.364746,4.389441,4.453901,1,GBPRPJHKsW1W2,0000
138844339787389440,0.38052446,0.38155654,0.4047141,0.4539845,0.45518085,0.41748837,0.45788285,0.6159757,0.7119045,0.73056227,0.393,0.40601432,0.44965094,3434.1357,3485.0413,3515.0066,4.8021297,4.845918,4.8725586,1,GBPRPgrizy/JHKsW1W2,0000
138845439299004928,1.1739377,1.2406607,1.2873622,1.319226,1.4759257,0.4801566,0.53589606,0.6347686,0.77012295,0.81427217,0.98,1.0303668,1.0905932,5722.9766,5890.7866,6093.4673,4.1797504,4.235311,4.2457156,1,GBPRPgrzy/JHKsW1W2,0000
137339207152687744,2.7318254,3.0189533,3.6355057,4.71152,5.3123493,0.07415139,0.17651336,0.35709196,0.5361108,0.60863745,0.84398067,0.9857872,1.1185583,5890.641,6070.304,6387.2603,4.1667542,4.388039,4.4809437,0.99658203,GBPRPgrizy/JHKsW1W2,0000
137339378951403776,1.7467432,1.8396196,2.0144124,2.3663843,2.926342,0.39145067,0.43274304,0.4651536,0.62877184,0.739097,0.6396021,0.7014972,0.8459229,5131.311,5170.857,5383.7485,4.5913253,4.6314,4.6721444,0.9995117,GBPRPgrizy/J,0000
137340551477550464,2.2408445,2.6641867,3.1815608,3.4967606,4.311313,0.11322537,0.20994715,0.3389464,0.4201215,0.49972877,0.82997537,0.951353,1.0418947,5846.79,6021.9424,6142.308,4.292188,4.354603,4.5009036,0.9995117,GBPRPgrizy/JHKsW1W2,0000
137341754068386432,0.93902165,0.9822337,1.0716465,1.087189,1.1114352,0.33037037,0.3833231,0.5619481,0.70136166,0.70633656,0.8365495,0.8465488,0.8651284,5145.6016,5282.0654,5447.892,4.51131,4.538652,4.5951166,1,GBPRPgrizy/JHKsW1W2,0000
137342166385242112,0.22841854,0.22930998,0.23145558,0.2319289,0.2328634,-0.0033119547,0.12813543,0.30706495,0.34116694,0.4512277,0.67250454,0.7,0.708199,4226.572,4333.3413,4335.109,4.631,4.643,4.651582,1,GBPRPgy/JHKsW1W2,0000
137348900893898240,1.0903027,1.1016064,1.1632348,1.2352614,1.2937206,0.3007434,0.36642435,0.44087318,0.61497796,0.6559942,0.8134838,0.8600925,0.91596216,5657.902,5786.1724,5989.752,4.433422,4.5059214,4.5305176,1,GBPRPgrizy/JHKsW1W2,0000
137349652513224448,1.4135048,1.5826222,1.6787311,1.8122597,2.201282,0.225119,0.23542996,0.29395416,0.48308307,0.69076365,0.72035366,0.7533089,0.8499966,5184.112,5256.201,5462.284,4.5498934,4.5758166,4.626971,1,GBPRPgrizy/JHKsW1W2,0000
137349927391124352,3.1911907,3.4308968,4.1005707,4.9530444,6.4098377,0.16788974,0.29393405,0.45341977,0.48892933,0.6222646,0.8310927,0.9235193,1.1964729,5980.0493,6176.2583,6291.9185,4.2305465,4.321916,4.471278,0.99365234,GBPRPgrizy/JW1W2,0000
137351615313312384,0.6989746,0.71666867,0.7311169,0.7369378,0.75087047,0.22755085,0.39292416,0.47645298,0.59141976,0.8300116,1.2882329,1.3070935,1.585,5724.0093,5868.387,5990.889,3.6814137,3.685,3.7970614,1,GBPRPJHKsW1W2,0000
137352470011783552,1.5957628,1.7795919,2.0353234,2.692493,2.9653993,0.09930827,0.24778114,0.32094628,0.45307234,0.57965964,0.80194485,0.9069234,0.9849206,5770.353,5877.93,6059.0444,4.2353683,4.4630666,4.5233865,0.9980469,GBPRPgrizy/JHKsW1W2,0000
137355326165033472,0.74132895,0.75899076,0.7776078,0.80289376,0.8236973,0.51379055,0.58981246,0.61149627,0.6694561,0.77871025,0.765,0.7896934,0.79983765,4620.8535,4622.7456,4682.7397,4.5934877,4.6124983,4.63,1,GBPRPgrizy/JHKsW1W2,0000
137355394884444032,3.2387316,3.3653433,3.7665877,4.8249974,5.8606215,0.182034,0.18541183,0.19585238,0.48701417,0.5465895,0.7246482,0.7326725,0.7840449,5765.0825,5782.6543,6121.8633,4.354866,4.551567,4.577816,0.99853516,GBPRPgrizy/,0000
137355875920777856,2.8906405,3.0841715,3.4340787,5.0990868,6.350149,0.34927112,0.5806331,0.677856,0.7927102,0.8643469,0.84827256,1.0757755,1.249161,4958.9985,5026.416,5182.419,2.6323962,3.0575566,3.1695673,0.95654297,GBPRPgrzy/JHKs,0000
